   53234.093220    4285.6041     578.4643    4268.7491     578.4919    0.8087
   53235.002552    3083.7113     440.9516    3041.9581     441.0442    0.7283
   53235.967716    4475.7964     501.3713    4447.0120     501.4300    0.8533
   53239.065163    1946.0941     394.7147    1917.4820     394.7743    0.6573
   53240.063021      -0.0000         -nan       0.0000         -nan      -nan
   53242.104698    2597.1000     452.8339    2581.9692     452.8682    0.8145
   53245.136380    1500.6380     371.9403    1475.6505     372.0198    0.5624
   53248.931967    2723.1542     374.3173    2626.5009     374.4706    0.4527
   53249.066072    4439.2088     474.7111    4296.2341     474.9459    0.5848
   53250.063664    1583.4875     384.1877    1515.9281     384.2971    0.3714
   53252.158132    2168.7084     413.6201    2144.1235     413.6770    0.7027
   53254.179723    2594.1740     508.0817    2576.7309     508.1203    0.7821
   53254.924382    2299.3291     502.5119    2283.8685     502.5469    0.7693
   53256.970338    3460.8676     436.8636    3418.9717     436.9672    0.7887
   53257.912489    1929.5414     361.9528    1897.1793     362.0196    0.5841
   53259.066294    1746.0528     386.8177    1720.5994     386.8767    0.6041
   53259.978942    1825.7787     374.6084    1814.4080     374.6448    0.6690
   53260.118090    2229.2020     414.3679    2179.2666     414.4552    0.5750
   53262.913202    2836.7228     386.0262    2816.7873     386.0784    0.7812
   53272.076350   -2867.3347         -nan    1973.6834     412.2657    0.6378
   53282.066447    2056.0825     365.4673    2033.2391     365.5186    0.6964
   53284.086970    1831.6200     398.6535    1823.4620     398.6787    0.7184
   53285.064767    1872.7169     366.7894    1855.2601     366.8431    0.7453
   53293.953793    1658.0949     338.2886    1637.7133     338.3542    0.6462
   53294.899228    1953.5075     367.1882    1926.2332     367.2605    0.6568
   53295.066034    2268.5057     401.4120    2244.0541     401.4508    0.6288
   53300.920510      -0.0000         -nan       0.0000         -nan      -nan
   53301.065440    2057.3543     430.5728    2047.3074     430.6029    0.7819
   53302.921923    1719.5255     489.6203    1690.2244     489.6704    0.4787
   53303.067142     149.1789     498.5078     126.5085     498.5420    0.0412
   53303.978711      -0.0000         -nan       0.0000         -nan      -nan
   53304.064705    1707.2702     357.5073    1664.5500     357.5822    0.4734
   53304.939783    4709.0923     398.8339    4666.8381     398.9099    0.7528
   53305.065633     -11.2729     420.2414    -213.0072     420.5406    0.0303
   53324.907129    2138.4101     575.9280    2119.0513     575.9672    0.7165
   53324.913853    1073.9404     539.3277    1053.4821     539.3686    0.4476
   53324.920452    1943.3259     555.9108    1922.0940     555.9546    0.6627
   53324.927040    1880.5009     558.1369    1863.1187     558.1655    0.6435
   53324.933680    3034.6065     625.2525    3010.1501     625.2854    0.7127
   53340.898429    1582.9922     508.1188    1573.2428     508.1419    0.6455
   53346.903001    1080.1498     470.3098    1064.5797     470.3478    0.5179
   53346.915925     998.8317     436.2180     988.3349     436.2473    0.4423
   53346.924944     790.8058     439.1691     778.7174     439.2051    0.4097
   53347.903977    1634.3468     415.0695    1627.0574     415.0954    0.6741
   53348.957351    1024.6156     387.2776    1011.4007     387.3173    0.4682
   53359.898422     564.0482     578.4064     518.8445     578.4736    0.1294
   53369.909499     193.0719     463.3797     157.8287     463.4435    0.0483
   53372.926898    1273.2135     770.6772    1202.9717     770.7770    0.2242
   53373.897986    -233.2245     413.0094    -238.4113     413.0408    0.1393
   53377.903213    -639.6505     422.3451    -651.1358     422.4065    0.3809
   53378.900812     -94.2411     424.5399    -108.5435     424.6000    0.0759
   53378.919168    -206.1836     439.1851    -219.5272     439.2342    0.1491
   53382.923916     854.2430     562.8573     833.4138     562.8996    0.3518
   53384.905112    -192.1204     381.1717    -209.5967     381.2520    0.1201
   53598.148009     336.6225     474.6396     321.3024     474.6867    0.2018
