   53684.971818    1426.5653         -nan   -3702.1710     675.1853    0.7354
   53694.980500   -3097.0132     513.8389   -3099.8629     513.8691    0.7652
   53695.970776    1870.3155     513.5459    1716.4470     513.7325    0.2314
   53698.978875      -0.0000         -nan       0.0000         -nan      -nan
   53706.843868      -0.0000         -nan       0.0000         -nan      -nan
   53706.976008      73.9847     671.9473      68.8509     671.9652    0.0500
   53707.875403      -0.0000         -nan       0.0000         -nan      -nan
   53707.967968      -0.0000         -nan       0.0000         -nan      -nan
   53708.826614      -0.0000         -nan       0.0000         -nan      -nan
   53712.842098      -0.0000         -nan       0.0000         -nan      -nan
   53712.878108      -0.0000         -nan       0.0000         -nan      -nan
   53714.019653       0.5807         -nan    -806.5630     585.9342    0.2735
   53714.818549      -0.0000         -nan       0.0000         -nan      -nan
   53717.981794       0.0012         -nan      -3.8912       6.7959    0.0212
   53726.817166      -0.0000         -nan       0.0000         -nan      -nan
   53726.976577      16.7766         -nan   -2110.7053     640.7317    0.6976
   53728.829957      -0.0000         -nan       0.0000         -nan      -nan
   53728.969178    -135.6170     677.2648    -143.6039     677.2862    0.0828
   53730.822405      -0.0000         -nan       0.0000         -nan      -nan
   53734.822374      -0.0000         -nan       0.0000         -nan      -nan
   53734.965526    -118.5174     847.2316    -122.8207     847.2465    0.0927
   53735.841266      -0.0000         -nan       0.0000         -nan      -nan
   53735.973014    -541.6254     739.1483    -548.5668     739.1686    0.2990
   53737.832088      -0.0000         -nan       0.0000         -nan      -nan
   53737.991185   -1131.8099    1106.7763   -1259.2878    1106.8624    0.1182
   53756.822887   -1580.0874    1014.8553   -1588.8627    1014.8731    0.4564
   53766.853972      -0.0000         -nan       0.0000         -nan      -nan
   53966.139752   -1020.7588     606.4095   -1022.4815     606.4261    0.6356
   53967.130524    -469.5147     605.1916    -472.2060     605.2108    0.4072
   53968.072106    -887.6368     579.2130    -894.6222     579.2389    0.5114
   53968.164800   -1623.2733     681.0883   -1626.9168     681.1071    0.7213
   53968.977293      -0.0000         -nan       0.0000         -nan      -nan
   53969.170740      -0.0000         -nan       0.0000         -nan      -nan
   53969.990296      -0.0000         -nan       0.0000         -nan      -nan
   53971.983848      -0.0000         -nan       0.0000         -nan      -nan
   53972.962527      -0.0000         -nan       0.0000         -nan      -nan
   53973.038534      -0.0000         -nan       0.0000         -nan      -nan
   53974.062160   -6355.0134     743.0214   -6370.0257     743.0483    0.7513
   53974.991542      -0.0000         -nan       0.0000         -nan      -nan
   53975.964037      -0.0000         -nan       0.0000         -nan      -nan
   53976.064261   -3663.9900     480.6522   -3665.5011     480.6832    0.7241
   53979.003510      -0.0000         -nan       0.0000         -nan      -nan
   53979.088479      -0.0000         -nan       0.0000         -nan      -nan
   53979.170282      -0.0000         -nan       0.0000         -nan      -nan
   53980.117609      -0.0000         -nan       0.0000         -nan      -nan
   53980.988993      -0.0000         -nan       0.0000         -nan      -nan
   53982.939051      -0.0000         -nan       0.0000         -nan      -nan
   53983.977704      -0.0000         -nan       0.0000         -nan      -nan
   53984.053221    4854.4281         -nan  -15038.2522     790.5987    0.7943
   53984.162014      -0.0000         -nan       0.0000         -nan      -nan
   53984.997453      -0.0000         -nan       0.0000         -nan      -nan
   53985.112146      -0.0000         -nan       0.0000         -nan      -nan
   53985.198051      -0.0000         -nan       0.0000         -nan      -nan
   53987.038214       0.7724         -nan   -2558.6378     128.4828    0.2025
   53987.186271      -0.0000         -nan       0.0000         -nan      -nan
   53988.023500       2.1032         -nan   -7671.5805     144.7803    0.2144
   53988.044738      -0.0000         -nan       0.0000         -nan      -nan
   53988.115219      -0.0000         -nan       0.0000         -nan      -nan
   53988.983063      -0.0000         -nan       0.0000         -nan      -nan
   53989.051745      53.8140         -nan  -13584.1377     545.8866    0.7493
   53989.155432      -0.0000         -nan       0.0000         -nan      -nan
   53989.919826      -0.0000         -nan       0.0000         -nan      -nan
   53989.992282       0.0024         -nan      -8.1949         -nan    0.0158
   53990.109665      -0.0000         -nan       0.0000         -nan      -nan
   53990.197809      -0.0000         -nan       0.0000         -nan      -nan
   53993.023647       9.9269         -nan   -3450.2351     468.3141    0.6421
   53993.115786      -0.0000         -nan       0.0000         -nan      -nan
   53993.226931      -0.0000         -nan       0.0000         -nan      -nan
   53994.006567       0.0026         -nan      -8.7790       6.7947    0.0208
   53994.064677      -0.0000         -nan       0.0000         -nan      -nan
   53994.160335      -0.0000         -nan       0.0000         -nan      -nan
   53995.050078       0.0442         -nan    -149.7030      41.7454    0.0728
   53999.053427      -0.0000         -nan       0.0000         -nan      -nan
   53999.215378      -0.0000         -nan       0.0000         -nan      -nan
   54001.995773   -3341.5325     580.2937   -3346.6069     580.3166    0.7529
   54002.230231      -0.0000         -nan       0.0000         -nan      -nan
   54002.945239      -0.0000         -nan       0.0000         -nan      -nan
   54003.073871      -0.0000         -nan       0.0000         -nan      -nan
   54003.244549      -0.0000         -nan       0.0000         -nan      -nan
   54006.883741      -0.0000         -nan       0.0000         -nan      -nan
   54007.074329      -0.0000         -nan       0.0000         -nan      -nan
   54007.910431      -0.0000         -nan       0.0000         -nan      -nan
   54008.087064      -0.0000         -nan       0.0000         -nan      -nan
   54008.226836      -0.0000         -nan       0.0000         -nan      -nan
   54008.898088      -0.0000         -nan       0.0000         -nan      -nan
   54008.945724     -48.6401         -nan   17384.5449     469.5516    0.6896
   54009.155426      -0.0000         -nan       0.0000         -nan      -nan
   54015.007946      -0.0000         -nan       0.0000         -nan      -nan
   54015.111460      -0.0000         -nan       0.0000         -nan      -nan
   54015.877005      -0.0000         -nan       0.0000         -nan      -nan
   54015.944741 -3639355.4750         -nan   12849.4721     585.5720    0.0897
   54017.073755      -0.0000         -nan       0.0000         -nan      -nan
   54017.177628      -0.0000         -nan       0.0000         -nan      -nan
   54021.916027      27.3315     503.7380      20.9790     503.7666    0.0165
   54022.086752      -0.0000         -nan       0.0000         -nan      -nan
   54029.056022      -0.0000         -nan       0.0000         -nan      -nan
   54029.884109    -140.3733     539.7274    -147.2194     539.7533    0.1120
   54030.059377      -0.0000         -nan       0.0000         -nan      -nan
   54030.873163     582.9769     655.1696     578.7864     655.1843    0.3289
   54031.077589      -0.0000         -nan       0.0000         -nan      -nan
   54032.086225      -0.0000         -nan       0.0000         -nan      -nan
   54043.866322    2191.8654     542.0908    2128.6679     542.1517    0.3518
   54044.052175      -0.0000         -nan       0.0000         -nan      -nan
   54044.160766      -0.0000         -nan       0.0000         -nan      -nan
   54052.823657    -710.4825     591.5033    -771.2007     591.5740    0.1601
   54053.143086      -0.0000         -nan       0.0000         -nan      -nan
   54056.018647      -0.0000         -nan       0.0000         -nan      -nan
   54056.986806      -0.0000         -nan       0.0000         -nan      -nan
   54057.070076      -0.0000         -nan       0.0000         -nan      -nan
   54057.839803    -207.2767     644.6167    -286.1211     644.6982    0.0434
   54062.025685      -0.0000         -nan       0.0000         -nan      -nan
   54062.816959     164.0011     561.5124     160.6939     561.5341    0.1749
   54063.030891      -0.0000         -nan       0.0000         -nan      -nan
   54067.920162    -747.7468    1119.3134    -775.8139    1119.3669    0.1419
   54068.951911      -0.0000         -nan       0.0000         -nan      -nan
   54069.071971      -0.0000         -nan       0.0000         -nan      -nan
   54069.985316      -0.0000         -nan       0.0000         -nan      -nan
   54070.975053      -0.0000         -nan       0.0000         -nan      -nan
   54071.947659      -0.0000         -nan       0.0000         -nan      -nan
   54072.062691      -0.0000         -nan       0.0000         -nan      -nan
   54073.024805      -0.0000         -nan       0.0000         -nan      -nan
   54073.995071    4687.0112     764.3225    4677.0271     764.3438    0.7896
   54075.936159      -0.0000         -nan       0.0000         -nan      -nan
   54077.016146      -0.0000         -nan       0.0000         -nan      -nan
   54083.926384      -0.0000         -nan       0.0000         -nan      -nan
   54091.008425      -0.0000         -nan       0.0000         -nan      -nan
   54098.870853      -0.0000         -nan       0.0000         -nan      -nan
   54100.015071      -0.0000         -nan       0.0000         -nan      -nan
   54100.861408      -0.0000         -nan       0.0000         -nan      -nan
   54103.964556      -0.0000         -nan       0.0000         -nan      -nan
   54104.874304      -0.0000         -nan       0.0000         -nan      -nan
   54105.920547      -0.0000         -nan       0.0000         -nan      -nan
   54106.868027      -0.0000         -nan       0.0000         -nan      -nan
   54106.962727      -0.0000         -nan       0.0000         -nan      -nan
   54108.964487      -0.0000         -nan       0.0000         -nan      -nan
   54109.870530      -0.0000         -nan       0.0000         -nan      -nan
   54110.831717      -0.0000         -nan       0.0000         -nan      -nan
   54113.832469      -0.0000         -nan       0.0000         -nan      -nan
   54113.945998      -0.0000         -nan       0.0000         -nan      -nan
   54114.830617      -0.0000         -nan       0.0000         -nan      -nan
   54116.835981      -0.0000         -nan       0.0000         -nan      -nan
   54120.835376      -0.0000         -nan       0.0000         -nan      -nan
   54121.877940      -0.0000         -nan       0.0000         -nan      -nan
   54122.832745      -0.0000         -nan       0.0000         -nan      -nan
   54124.835989      -0.0000         -nan       0.0000         -nan      -nan
   54139.849848      -0.0000         -nan       0.0000         -nan      -nan
   54143.859836      -0.0000         -nan       0.0000         -nan      -nan
   54153.864041      -0.0000         -nan       0.0000         -nan      -nan
   54327.069268    -219.4010     609.6847    -220.6846     609.7014    0.2777
   54327.176723    -216.3681     687.1588    -216.8776     687.1715    0.1753
   54328.172537    -611.6733     487.1385    -611.7901     487.1617    0.4852
   54329.014104    -108.7181         -nan    5517.5375     551.3715    0.8101
   54329.160452    -486.8923     519.3415    -483.1164     519.3584    0.4073
   54330.109365    -142.7876     515.4911    -139.7826     515.5080    0.1397
   54331.185644     502.2526    1018.9619     498.8124    1018.9790    0.2209
   54332.005887      -0.0000         -nan       0.0000         -nan      -nan
   54332.079042    1216.5084     518.4543    1211.2902     518.4772    0.5592
   54332.212436    -647.1943     610.5875    -650.0729     610.6081    0.5515
   54333.028561      -0.4932         -nan    1443.1406     193.7715    0.2403
   54333.141334    -373.2879     459.1932    -370.5190     459.2180    0.3749
   54333.219809    -261.8289     461.8629    -264.1373     461.8893    0.2540
   54334.011969      -0.0000         -nan       0.0000         -nan      -nan
   54334.076988    -212.9046     476.8756    -215.5155     476.9010    0.2213
   54334.151855    -420.8261     457.5002    -419.5466     457.5257    0.3944
   54335.030782     172.0533     532.6308     166.1485     532.6585    0.1402
   54335.093246     372.4675     660.0848     371.1333     660.0998    0.3064
   54335.206386    -910.7951     626.8816    -913.1509     626.8990    0.6004
   54336.086550    -415.5038     512.2695    -412.4745     512.2863    0.3710
   54336.151581    -277.7331     536.3424    -276.8698     536.3604    0.3077
   54337.991166      -0.0000         -nan       0.0000         -nan      -nan
   54338.098563    1063.7766     572.2600    1063.6981     572.2745    0.6182
   54338.220432    -942.5165     641.1808    -943.7853     641.1973    0.6689
   54339.081801     -78.2392     681.2465     -80.8830     681.2626    0.0495
   54339.132267     -64.2037     632.8535     -64.4386     632.8674    0.0587
   54340.191186     522.1505     479.8518     513.2492     479.8810    0.2490
   54342.107974    -840.8548     442.8613    -842.9729     442.8925    0.3525
   54342.165531     549.1759     452.3009     530.1415     452.3503    0.2315
   54344.144538    -415.7332     491.1942    -419.7324     491.2229    0.2664
   54358.038062     403.8722     486.4560     405.9788     486.4760    0.4298
   54358.071695    1050.3100     568.7789    1046.7105     568.7993    0.6972
   54358.135919     591.9566     468.6254     587.8800     468.6548    0.5441
   54359.083823     941.2896     452.8477     935.7547     452.8797    0.5700
   54359.138207     491.4501     448.5230     477.4854     448.5617    0.2217
   54359.919368    1904.2693     494.0264    1893.9040     494.0603    0.7116
   54359.996993     118.4624     484.1570     116.1469     484.1834    0.1106
   54360.211783     356.8130     483.3915     348.0702     483.4254    0.3051
   54360.887610    -130.8806         -nan    3338.4191     643.8265    0.8062
   54361.160972     554.8547     526.5791     547.4610     526.6067    0.4278
   54361.216848     926.8305     595.3564     921.6489     595.3765    0.6097
   54361.860825      -0.0000         -nan       0.0000         -nan      -nan
   54361.948813      -1.4100         -nan     402.9842     505.2274    0.2892
   54362.169117     481.4947     594.4567     478.7642     594.4741    0.4280
   54362.880633      -0.0000         -nan       0.0000         -nan      -nan
   54363.010028      71.5354     423.7303      67.5134     423.7711    0.0887
   54363.099807     -67.3937     518.1082     -70.0505     518.1323    0.0903
   54363.233566     384.8228     697.9304     378.1833     697.9467    0.2545
   54363.867530      -0.0057         -nan      18.6491      25.5175    0.0527
   54363.922113     423.2371     498.0011     419.7427     498.0268    0.4368
   54364.044786     815.1092     444.3859     813.0806     444.4173    0.7156
   54364.160226     338.9638     423.7781     333.0597     423.8151    0.2658
   54368.041842     658.7575     540.9875     658.0990     541.0084    0.5612
   54368.096319     205.2005     584.5955     203.1739     584.6129    0.1831
   54368.897419     514.5086     472.2824     505.0560     472.3136    0.2686
   54369.065793    2656.1218     658.0164    2647.2780     658.0362    0.7383
   54369.133857    1104.1632     640.6531    1048.9943     640.7562    0.3075
   54369.887826     -29.4464         -nan   15763.2654     423.6238    0.7208
   54370.094450    -157.6061     498.3786    -157.8813     498.3983    0.1200
   54370.916703    -263.5293     496.5675    -268.2250     496.5954    0.2537
   54371.027501     490.5633     458.1833     486.6209     458.2131    0.4101
   54371.115939     220.9430     468.8019     216.0685     468.8273    0.1825
   54371.215042     991.2684     543.4705     982.4926     543.4943    0.3563
   54372.076773     209.9849     487.7051     207.0085     487.7299    0.2149
   54376.069273     644.1613     516.6267     640.2186     516.6506    0.5153
   54376.145977     411.2386     545.6780     407.6372     545.7001    0.3550
   54376.214248     230.1358     675.4849     226.7187     675.4998    0.1863
   54376.890447       4.9430     452.1705      -1.0605     452.2031    0.0010
   54376.996982     416.3266     492.1488     414.6888     492.1718    0.4534
   54377.120904    -243.6201     497.4015    -246.3379     497.4248    0.2355
   54379.896162     278.0583     659.7244     273.1548     659.7414    0.2475
   54380.104011    1815.2048     473.0213    1771.2531     473.1280    0.5826
   54380.232538    1026.0646     529.7568    1001.7558     529.8070    0.3147
   54381.884236     -82.1258     627.5264     -87.3945     627.5465    0.0766
   54383.006401      61.3275     679.4105      58.3720     679.4273    0.0703
   54383.866921    -106.0054     641.6149    -111.2942     641.6354    0.0976
   54384.040258     252.6444     572.9707     249.7744     572.9922    0.2482
   54386.853808     724.8985         -nan    -956.6168     714.6665    0.3352
   54388.860451    -176.0376     483.7320    -180.1218     483.7577    0.1467
   54389.870875     -37.0351     556.2370     -42.5205     556.2614    0.0402
   54391.868050     -13.3768     568.1737     -19.7942     568.1984    0.0173
   54392.852392     -43.9997     494.8280     -48.6058     494.8544    0.0408
   54393.857552      -0.7725         -nan      42.2984     536.6740    0.0299
   54394.054548    -239.2391     500.6591    -242.2395     500.6829    0.2239
   54394.916237    -332.8444     677.5343    -337.7920     677.5528    0.2825
   54395.938779    -883.5029    1129.4713    -893.7322    1129.4951    0.2292
   54396.035877     369.2549    1132.3988     362.1900    1132.4223    0.1636
   54396.151227    -514.1677     846.8407    -519.6570     846.8548    0.2993
   54396.851539     190.5557     479.5369     185.8486     479.5654    0.1541
   54396.993552    -933.7381     478.3100    -933.8370     478.3358    0.5695
   54397.048353    -319.8767     696.1062    -327.7454     696.1274    0.1753
   54397.154204     -99.6887     496.0896    -130.0667     496.1446    0.0434
   54397.888667   -1656.2492     500.4988   -1690.0771     500.5595    0.4291
   54398.013865    -621.9730     536.9832    -628.8326     537.0060    0.3605
   54398.090305     -30.5525     465.1053     -40.6777     465.1439    0.0284
   54398.837015    -770.6797     478.0204    -777.5875     478.0538    0.4222
   54402.023185     442.0028     574.1631     440.4823     574.1790    0.3683
   54403.034103    -288.9380     763.8726    -298.7758     763.8908    0.1523
   54405.005508     381.6280     522.8340     377.5805     522.8576    0.3705
   54405.927183    -595.7863     537.3511    -597.1310     537.3747    0.5177
   54406.907883     -61.8180     461.2549     -67.5423     461.2892    0.0637
   54407.841616     -15.9509     502.1531     -21.2263     502.1827    0.0216
   54408.931783    -249.9326     630.8839    -248.8408     630.8963    0.2169
   54409.888016     -41.0415     462.7561     -44.0943     462.7872    0.0513
   54449.848981     365.4723     573.1971     364.4456     573.2147    0.3324
   54458.951591      69.8665     736.8977      65.6466     736.9124    0.0536
   54464.980226   -1021.4355     702.4509   -1027.9744     702.4719    0.6574
   54468.853790    -133.9241     606.6253    -140.9404     606.6487    0.1259
   54472.924215    -703.6324     612.2615    -706.8695     612.2827    0.5843
   54477.876428     -37.6902     488.3352     -44.7679     488.3690    0.0418
   54478.915807    -798.2223     634.7502    -799.5321     634.7672    0.6402
   54481.899128   -1170.4839    1071.6537   -1174.8222    1071.6709    0.5096
   54721.979146      -1.2935     583.6856      -5.5781     583.7058    0.0049
   54722.130799     211.8420     568.3809     208.7964     568.4012    0.2200
   54722.964461    -515.8123     607.1195    -522.7322     607.1437    0.3708
   54723.150340     126.6971     681.1808     124.1419     681.1956    0.1252
   54728.888316    -836.3761     855.6759    -840.1377     855.6875    0.5003
   54729.115002     687.5528     612.0047     682.6480     612.0246    0.5123
   54729.992063    -426.5666     558.7609    -432.2241     558.7877    0.4026
   54730.867771      -0.0000         -nan       0.0000         -nan      -nan
   54731.112905     379.2648     531.7842     372.6191     531.8101    0.2968
   54731.858816     -98.8989     491.1620    -106.7069     491.1953    0.0883
   54732.056065      78.8971     452.3380      72.9178     452.3723    0.0717
   54732.117206     198.2665     450.2974     194.4736     450.3256    0.1609
   54732.975148     -45.1946     536.7608     -48.4123     536.7834    0.0505
   54733.114483     457.7859     494.4168     448.9872     494.4470    0.3057
   54738.231546    -170.1703     700.0027    -173.0829     700.0191    0.1814
   54742.831602     160.1647     572.1027     154.2717     572.1247    0.1268
   54743.027685      86.7032     856.4135      84.3885     856.4253    0.0599
   54743.828278    -755.8547     990.5919    -760.7249     990.6052    0.2840
   54744.034301     -64.3109     588.2221     -66.8640     588.2416    0.0587
   54745.971025     524.8000     589.1049     515.1609     589.1339    0.3687
   54746.109845     -12.8739     555.2898     -20.8836     555.3160    0.0167
   54746.969733     138.2290     465.5552     130.1262     465.5883    0.1013
   54747.012534    -641.4356     517.3202    -646.7410     517.3492    0.5623
   54747.037456    -249.1001     522.1677    -253.0453     522.1945    0.2254
   54747.057180    -174.4986     514.4500    -179.4842     514.4750    0.1701
   54747.110852    1006.8793     480.6369     937.8496     480.7860    0.3047
   54747.944900    -338.3816     492.4638    -349.2965     492.5026    0.2802
   54748.155688     225.5456     664.2969     218.2562     664.3153    0.1363
   54749.990436    -206.6901     811.7159    -209.5739     811.7273    0.1335
   54750.054532     -95.1655     682.7672     -98.0848     682.7835    0.0847
   54754.866813      99.7418     527.4291      91.3606     527.4582    0.0523
   54755.022698    -419.0529     574.9844    -422.1715     575.0079    0.3161
   54755.110949      -7.5167     510.7462     -10.4057     510.7704    0.0115
   54756.039912     193.0286     971.0649     184.4514     971.0823    0.0753
   54756.208894    -525.1328    1071.3926    -537.7075    1071.4197    0.1344
   54759.843448    -636.1636     537.9109    -645.7693     537.9423    0.4565
   54760.020326    -487.4121     495.1387    -497.6577     495.1718    0.2337
   54760.114982    -696.8984     592.9486    -700.8969     592.9717    0.5906
   54760.951581    -149.5250     565.5741    -155.7096     565.6012    0.1330
   54761.164093    -197.2886     721.0486    -199.8164     721.0629    0.1566
   54764.833260    -858.1907     843.5253    -861.0235     843.5379    0.5950
   54766.949102    -701.8895     600.5590    -706.2861     600.5851    0.5391
   54776.813932    -556.5370     559.3800    -564.1500     559.4090    0.3952
   54777.114146   -1241.2008     772.4543   -1245.8361     772.4691    0.5606
   54777.814296   -1374.3922     508.4124   -1380.7334     508.4481    0.8192
   54778.807330    -682.0154     531.7852    -711.8338     531.8371    0.2242
   54779.889474   -1750.5491     870.5256   -1774.5071     870.5620    0.3543
   54780.026488    -669.6856     597.3437    -675.8868     597.3681    0.3852
   54781.110710      -0.0000         -nan       0.0000         -nan      -nan
   54781.820937   -1441.7503     505.8987   -1446.1862     505.9308    0.7760
   54781.993015    -255.0023     864.5036    -264.0288     864.5241    0.1265
   54782.109602     -26.7798     858.0198     -40.4303     858.0445    0.0158
   54782.878280   -1326.8896     686.3107   -1336.1763     686.3377    0.5868
   54782.961587   -1394.0875     845.6523   -1401.0399     845.6710    0.5069
   54784.972068    -973.2065     465.8258    -982.0692     465.8658    0.5732
   54785.808638   -1149.6913     552.5917   -1160.3745     552.6222    0.5380
   54785.958383   -1473.4521    1010.8087   -1476.2666    1010.8218    0.5451
   54786.114890   -1054.1718     866.2890   -1056.8210     866.3012    0.5459
   54786.801530   -1789.1190     605.6599   -1795.2066     605.6864    0.8318
   54786.944743   -1467.1486     595.8378   -1471.6116     595.8647    0.8327
   54787.113039   -1264.3133     672.8817   -1269.7932     672.9042    0.6772
   54787.801133   -1360.2646     535.5312   -1368.9837     535.5646    0.7005
