   53988.983063    6067.3968     467.6355    6055.2029     467.6906    0.9643
   53989.051745    6635.7800     466.5372    6622.9515     466.5944    0.9543
   53989.155432    5936.4614     583.3303    5921.9706     583.3740    0.9397
   53989.919826    5668.2416     470.1719    5667.4524     470.2084    0.9754
   53989.992282    5252.2576     420.2437    5250.0039     420.2946    0.9665
   53990.109665    7402.8943     399.7509    7394.7154     399.8208    0.9820
   53990.197809    5110.6753     439.8082    5102.7238     439.8617    0.9338
   53993.023647    5895.8637     415.2158    5894.4229     415.2667    0.9818
   53993.115786    4561.8536     455.3559    4558.9930     455.3927    0.9354
   53993.226931    5485.1918     527.8695    5483.6880     527.8990    0.9801
   53994.006567    5289.6603     487.0055    5284.2495     487.0471    0.9793
   53994.064677    5975.6924     518.4075    5969.8518     518.4466    0.9797
   53994.160335    5940.0951     494.0731    5939.7746     494.1065    0.9850
   53995.050078    5067.7667     455.0063    5062.1371     455.0603    0.9642
   53999.053427    5253.0898     413.3481    5251.3852     413.4003    0.9649
   53999.215378    5371.1158     481.7214    5370.5901     481.7590    0.9777
   54001.995773    5377.5003     489.5909    5372.4549     489.6277    0.9684
   54002.230231    4806.5802     673.6424    4803.4210     673.6630    0.9550
   54002.945239    5633.1275     479.1940    5631.3534     479.2236    0.9803
   54003.073871    5010.2980     609.4344    5003.3908     609.4670    0.9695
   54003.244549    5714.8078     646.6428    5709.9572     646.6683    0.9663
   54006.883741    4583.2466     516.6290    4579.7641     516.6591    0.9633
   54007.074329    5181.0570     526.9234    5171.3647     526.9636    0.9638
   54007.910431    5414.1070     526.3192    5405.4222     526.3624    0.9691
   54008.087064    5228.0433     513.4226    5222.7574     513.4638    0.9746
   54008.226836    5283.7470     489.9564    5281.8692     489.9895    0.9693
   54008.898088    5399.6800     392.4915    5399.7609     392.5362    0.9695
   54008.945724    5241.2893     449.1211    5216.6574     449.1729    0.7977
   54009.155426    4975.5655     424.9646    4975.6023     425.0159    0.9637
   54015.007946    6779.8124     753.0328    6686.8708     753.1256    0.6582
   54015.111460    7235.7242     641.6039    7193.9242     641.6696    0.8054
   54015.877005    6860.1243     444.8784    6847.9752     444.9430    0.9375
   54015.944741    3569.6974     501.5401    3535.2657     501.6010    0.6775
   54017.073755    4733.7305     492.9869    4716.0322     493.0399    0.8731
   54017.177628    4298.7352     534.7221    4286.2577     534.7656    0.8978
   54021.916027    5756.5683     427.5776    5749.5550     427.6439    0.9829
   54022.086752    5117.1994     443.3951    5114.5990     443.4375    0.9666
   54029.056022    5243.0135     467.3943    5240.2462     467.4324    0.9817
   54029.884109    5743.1336     457.6319    5735.2128     457.6869    0.9781
   54030.059377    5362.4235     410.8039    5363.6793     410.8514    0.9727
   54030.873163    6938.4044     555.6652    6921.3981     555.7261    0.9583
   54031.077589    4950.6421     479.7455    4946.9156     479.7872    0.9737
   54032.086225    4847.1719     414.8030    4850.5535     414.8476    0.9634
   54043.866322  -14141.2546         -nan   52367.4637     402.5568    0.8713
   54044.052175    6395.9940     615.9933    6372.1035     616.0574    0.8976
   54044.160766    6385.3508     639.8360    6238.7333     639.9975    0.5654
   54052.823657   -8793.7623     517.2825   -8846.4998     517.3194    0.6018
   54053.143086    3328.0272     450.5841    3239.2156     450.7746    0.5039
   54056.018647    5205.6845     597.2197    5203.5532     597.2474    0.9803
   54056.986806    5335.8549     542.2761    5335.3206     542.3001    0.9812
   54057.070076    5019.1124     730.9400    5014.4477     730.9601    0.9266
   54057.839803   11576.8922     539.3155   11488.1038     539.4779    0.9002
   54062.025685    4918.4151     432.1996    4918.2978     432.2454    0.9624
   54062.816959    5275.7927     476.5440    5267.1186     476.5920    0.9725
   54063.030891    5021.3926     496.9353    5021.6277     496.9629    0.9639
   54067.920162    1882.6618     963.3508    1856.4408     963.4110    0.3339
   54068.951911    5605.5573     655.9792    5601.5745     656.0032    0.9541
   54069.071971    3746.0554     783.7274    3737.0144     783.7525    0.8465
   54069.985316    5260.7407     560.0074    5254.9785     560.0420    0.9713
   54070.975053    5419.8724     672.2635    5339.1467     672.3775    0.6922
   54071.947659    6966.6887     640.2764    6908.1138     640.3838    0.8095
   54072.062691    6664.6761     793.4839    6571.4824     793.5911    0.6426
   54073.024805    6292.8654     589.3064    6155.0600     589.4655    0.5866
   54073.995071    3400.7755     657.4353    3386.1534     657.4713    0.8216
   54075.936159    4092.6379     478.2563    4090.4771     478.3008    0.9355
   54077.016146    4952.6317     797.3642    4947.5306     797.3820    0.9118
   54083.926384    3977.5071     664.9772    3970.8627     665.0006    0.9144
   54091.008425    4590.9345     594.4783    4590.9599     594.4973    0.9529
   54098.870853    4656.0132     725.8272    4647.9803     725.8500    0.9021
   54100.015071    5034.0108     956.2590    5010.6332     956.3093    0.6530
   54100.861408    4394.8901     451.6665    4392.4880     451.7105    0.9271
   54103.964556    4015.4295     594.1288    4001.4593     594.1711    0.8786
   54104.874304    6741.0528     479.3569    6647.3726     479.5053    0.7700
   54105.920547    3595.7819     542.8904    3193.8594     543.4407    0.2906
   54106.868027    1413.2239     628.0256    1238.0657     628.2620    0.1553
   54106.962727    4708.6288     765.1964    4625.8145     765.2831    0.5411
   54108.964487    5209.9692     570.5191    5197.0308     570.5665    0.9291
   54109.870530    5716.6307     414.4323    5650.3792     414.5496    0.7398
   54110.831717    4686.1107     485.7706    4684.2558     485.8034    0.9658
   54113.832469    4026.8314     632.5842    4018.4403     632.6137    0.9288
   54113.945998    5054.9851     881.8397    5048.3157     881.8572    0.8364
   54114.830617    4601.4310     427.4989    4602.4586     427.5484    0.9712
   54116.835981    4925.4947     457.5124    4925.6080     457.5560    0.9829
   54120.835376    4706.2736     878.1848    4703.9509     878.2020    0.7949
   54121.877940    5432.4628     566.2377    5430.2402     566.2689    0.9743
   54122.832745    4973.0782     433.5291    4973.2732     433.5878    0.9724
   54124.835989      -0.0000         -nan       0.0000         -nan      -nan
   54139.849848    4165.5626     439.5272    4161.8327     439.5792    0.8881
   54143.859836    5434.1163     460.4014    5425.2136     460.4524    0.9309
   54153.864041    5500.7008     525.5629    5483.3326     525.6235    0.9343
   54327.069268   -2132.2155     528.7278   -2148.0665     528.8710    0.8415
   54327.176723   -2130.7154     595.2333   -2145.5844     595.3290    0.8799
   54328.172537   -1613.0441     425.3105   -1646.5612     425.6451    0.8151
   54329.014104   -1535.2749     487.6235   -1570.9480     487.8010    0.6499
   54329.160452    -883.7079     451.4791    -915.3537     451.7373    0.5989
   54330.109365   -3584.8282     454.0907   -3664.3141     454.5760    0.8878
   54331.185644   -1776.8528     879.0308   -1781.6162     879.0544    0.7923
   54332.005887   -3271.6657     484.7071   -3328.3946     484.9773    0.8453
   54332.079042   -3086.8799     453.9943   -3129.7774     454.2908    0.8813
   54332.212436   -3710.1468     532.1731   -3734.5498     532.3816    0.9586
   54333.028561   -7768.1832     627.5911   -7845.7235     627.9100    0.9297
   54333.141334   -7583.2011     414.0006   -7804.1831     415.2182    0.9295
   54333.219809   -7638.7305     416.0969   -7856.7874     417.3447    0.9325
   54334.011969   -8471.5176     484.3643   -8643.5395     485.0386    0.9286
   54334.076988   -9197.5739     430.1255   -9447.9490     431.3181    0.9343
   54334.151855   -7603.8749     412.9643   -7840.6869     414.2761    0.9286
   54335.030782   -7381.7800     473.1835   -7512.3903     473.7791    0.9310
   54335.093246   -6598.7294     581.5872   -6637.4841     581.8947    0.9738
   54335.206386   -5711.5474     549.9760   -5760.3777     550.2879    0.9492
   54336.086550   -7046.3118     457.3838   -7200.2374     458.2470    0.9399
   54336.151581   -7003.7627     476.6880   -7125.2953     477.3610    0.9444
   54337.991166  -13711.7110     530.6102  -13906.5743     531.3910    0.9571
   54338.098563  -11999.0017     513.3290  -12141.8744     514.1272    0.9731
   54338.220432  -10299.1329     568.8370  -10392.4034     569.3566    0.9708
   54339.081801   -6937.8709     597.8018   -6963.8072     598.0322    0.9729
   54339.132267   -6014.5242     556.1026   -6064.9082     556.3976    0.9549
   54340.191186   -3995.3341     424.9245   -4115.1634     425.5795    0.8338
   54342.107974     104.5078     387.8316      36.2463     388.3212    0.0170
   54342.165531     -14.1116     393.8448     -86.3741     394.2512    0.0273
   54344.144538     -32.6418     426.2950     -63.5885     426.5537    0.0386
   54358.038062    1490.5243     420.6856    1486.1891     420.8466    0.8820
   54358.071695    1310.8150     490.3055    1305.6253     490.3917    0.8939
   54358.135919    1192.3505     405.8473    1197.4466     406.0337    0.8681
   54359.083823    -723.0129     394.8554    -728.0878     395.1597    0.4566
   54359.138207     -76.4845     390.6337    -101.6158     390.9557    0.0588
   54359.919368    1520.9454     426.7677    1506.2121     426.9187    0.7816
   54359.996993    1631.1848     417.6990    1622.7026     417.8408    0.8672
   54360.211783    2460.9968     415.5945    2446.2650     415.7588    0.9406
   54360.887610    1721.1279     558.0877    1720.6251     558.1350    0.8803
   54361.160972    2252.7896     452.5806    2248.1673     452.6939    0.9205
   54361.216848    2541.4561     511.0906    2533.9115     511.1725    0.9290
   54361.860825    2347.7258     710.4119    2341.2155     710.4373    0.8516
   54361.948813    2548.7542     454.1349    2550.6343     454.2219    0.9601
   54362.169117      -0.0000         -nan       0.0000         -nan      -nan
   54362.880633    2536.9448     404.7255    2533.6813     404.8631    0.8952
   54363.010028    2700.3616     364.9861    2700.7018     365.1797    0.9118
   54363.099807    2665.9138     443.7168    2661.1832     443.8057    0.9432
   54363.233566    3104.5597     597.5003    3100.2604     597.5438    0.9515
   54363.867530    2052.0528     389.3185    2043.1006     389.5103    0.8509
   54363.922113    2526.2437     427.5669    2523.1327     427.6708    0.9401
   54364.044786    2374.5877     382.5249    2382.6285     382.6501    0.9056
   54364.160226    2826.7674     365.2357    2823.6514     365.4494    0.9323
   54368.041842     887.3481     465.7606     888.8053     465.8398    0.6456
   54368.096319     870.6708     503.3015     865.3507     503.3796    0.6757
   54368.897419    1158.6679     409.3115    1131.1552     409.5479    0.5691
   54369.065793     541.5460     565.0300     538.1940     565.0687    0.3571
   54369.133857    1468.4868     551.5388    1461.8139     551.6030    0.7379
   54369.887826    1721.3505     424.3190    1691.1883     424.5061    0.6713
   54370.094450    1459.4363     430.2816    1459.1072     430.4102    0.8086
   54370.916703    1528.9322     427.2751    1514.4479     427.4198    0.7374
   54371.027501    1050.6789     396.2662    1044.9240     396.4224    0.6417
   54371.115939    1662.5978     404.2269    1657.9487     404.3741    0.7858
   54371.215042    2130.6088     466.5636    2125.3438     466.6462    0.8597
   54372.076773     519.1188     422.7038     511.9598     422.9084    0.4730
   54376.069273   -1770.2200     450.7488   -1784.5262     450.9854    0.8883
   54376.145977   -1536.1966     474.7274   -1554.8696     474.9265    0.8120
   54376.214248   -1195.5690     584.6044   -1195.2002     584.6734    0.7377
   54376.890447   -1610.2389     397.4455   -1666.9746     397.9395    0.7668
   54376.996982   -1806.8411     429.7522   -1840.1718     430.0275    0.7926
   54377.120904   -2159.4120     434.8206   -2192.3078     435.1378    0.8275
   54379.896162   -7350.3074     580.2459   -7397.0567     580.4957    0.9641
