   53234.093220    5506.9700    1380.1329    5509.2605    1380.3142    0.7328
   53235.002552    8741.6431    1255.8399    8672.8774    1256.0572    0.6680
   53235.967716    8739.1590    1464.4907    8673.9356    1464.7355    0.7808
   53239.065163    5738.0601    1189.4373    5666.2027    1189.6707    0.6332
   53240.063021      -9.2735    1393.7762     -43.1108    1394.0110    0.0075
   53242.104698    9500.6300    1361.4099    9470.5611    1361.6345    0.9181
   53245.136380    4189.7761    1150.4259    4155.8685    1150.6487    0.5551
   53248.931967    6917.5301    1153.8239    6886.2519    1154.0440    0.6336
   53249.066072    7407.9563    1358.3470    7380.6731    1358.5381    0.6901
   53250.063664   15661.9196    1187.8689   15591.9870    1188.1182    0.9119
   53252.158132   11372.8031    1259.7245   11363.1921    1259.9322    0.9158
   53254.179723    3458.6016    1340.4697    3456.8933    1340.6540    0.4888
   53254.924382    7705.9591    1347.3405    7676.4011    1347.5481    0.7729
   53256.970338   10632.0306    1322.5925   10599.1807    1322.8042    0.8584
   53257.912489    8369.9456    1101.9624    8312.7350    1102.2056    0.7499
   53259.066294   10014.3092    1217.6292   10007.3144    1217.8264    0.9121
   53259.978942    2127.4371    1150.9349    2118.1492    1151.1199    0.2528
   53260.118090    5582.1988    1233.1518    5542.4912    1233.3644    0.5336
   53262.913202   10395.5241    1189.7550   10425.5581    1189.9175    0.8180
   53272.076350   11439.6664    1251.4244   11414.4636    1251.6303    0.9134
   53282.066447    7331.2670    1116.7105    7356.2678    1116.8737    0.8001
   53284.086970    8373.2046    1175.1203    8381.6526    1175.2992    0.8755
   53285.064767   11264.4472    1104.1640   11291.6361    1104.3342    0.9318
   53293.953793   15462.6829    1041.4257   15477.7979    1041.6183    0.9301
   53294.899228   14095.1410    1117.6440   14108.3739    1117.8255    0.9497
   53295.066034   11752.5665    1191.9127   11713.2416    1192.1235    0.8773
   53300.920510   13535.7028    1290.0341   13566.4203    1290.2090    0.9146
   53301.065440      -0.1257         -nan    1060.5417     849.0114    0.1607
   53302.921923   21095.2192    1311.7279   21077.0967    1311.9323    0.9452
   53303.067142    9310.3108    1328.0047    9312.7110    1328.1881    0.8782
   53303.978711   12170.7309    1050.2025   12072.8192    1050.4544    0.8268
   53304.064705   12774.9885    1115.4625   12751.2661    1115.6837    0.8833
   53304.939783   12334.9775    1232.5188   12318.6241    1232.7233    0.8873
   53305.065633    9347.6418    1229.3547    9287.2132    1229.5700    0.6987
   53324.907129    7580.7837    1495.4272    7564.1759    1495.6441    0.7939
   53324.913853    9754.1273    1513.3073    9749.6753    1513.5201    0.8969
   53324.920452    7003.3026    1460.5912    6988.4496    1460.8077    0.7552
   53324.927040    4303.3562    1449.0701    4286.9154    1449.2848    0.5662
   53324.933680    8853.1060    1441.8246    8896.6822    1441.9944    0.8018
   53340.898429   10364.6263    1315.9689   10373.6432    1316.1465    0.8947
   53346.903001   10570.1795    1318.8448   10599.1244    1319.0168    0.9246
   53346.915925    8723.1517    1293.0480    8721.0822    1293.2393    0.8349
   53346.924944   12238.2651    1287.9059   12226.3935    1288.1051    0.9367
   53347.903977   11111.4206    1222.2098   11105.7686    1222.3972    0.9294
   53348.957351    8509.5581    1182.7874    8506.3989    1182.9753    0.9164
   53359.898422   10671.9272    1327.9914   10676.6406    1328.1682    0.8682
   53369.909499   11318.4581    1310.5507   11258.1226    1310.7789    0.8060
   53372.926898   -3424.3171    1147.7284   -3465.2922    1147.8781    0.3351
   53373.897986   12033.9350    1225.1186   11969.4837    1225.3498    0.9147
   53377.903213    9774.5355    1229.9424    9713.0508    1230.1663    0.8858
   53378.900812    6454.1324    1253.7872    6406.0202    1254.0071    0.7735
   53378.919168   14961.9622    1291.2863   14912.8305    1291.5036    0.9189
   53382.923916   11842.2505    1347.7142   11783.3549    1347.9296    0.8747
   53384.905112   11535.9767    1140.0206   11482.9137    1140.2452    0.9039
   53598.148009    8735.5318    1308.3794    8731.9426    1308.5756    0.9497
   53599.008939    9117.8032    1211.5105    9144.9968    1211.6741    0.9267
   53599.134486   10600.3134    1069.2244   10607.0819    1069.4005    0.9466
   53604.991578   10649.7038    1168.4736   10655.5573    1168.6683    0.9228
   53605.131613   11772.3573    1030.0369   11757.0772    1030.2222    0.8538
   53605.971982   10306.6062    1208.7968   10330.8106    1208.9665    0.9367
   53606.990849    7207.1273    1281.8671    7209.4831    1282.0418    0.7341
   53610.017974   11127.3218    1255.4913   11148.8352    1255.6590    0.9521
   53610.145132    8857.5865    1137.2620    8826.2055    1137.4681    0.8016
   53613.971578   10885.8843    1130.4150   10900.5901    1130.5975    0.9142
   53614.129236   10417.3721    1113.7397   10401.9352    1113.9471    0.8579
   53614.965426   11828.6123    1184.3784   11848.4850    1184.5576    0.8980
   53615.979044    9422.5089    1147.6851    9442.8407    1147.8598    0.8570
   53616.128010   12806.3959    1109.2134   12831.9090    1109.3668    0.9215
   53617.171992    9346.1787    1279.7638    9366.4708    1279.9402    0.8972
   53617.972238    9477.4074    1291.2091    9514.3018    1291.3659    0.8851
   53618.129114   10198.3001    1314.8486   10228.3655    1315.0157    0.9475
   53619.167789   10680.5805    1219.7581   10706.5571    1219.9282    0.9531
   53625.971638    3646.0123    1180.9598    3675.5792    1181.0998    0.5753
   53627.981417    3372.9799    1210.2617    3396.2754    1210.3969    0.4996
   53628.130302    7292.5697    1292.2836    7317.2150    1292.4561    0.8692
   53629.009387    8697.7103    1112.6505    8743.0279    1112.8039    0.8618
   53629.130413    9288.0145    1098.6147    9314.7759    1098.7835    0.8745
   53646.144171    8828.6399    1273.5013    8857.3459    1273.6593    0.8705
   53647.969764   11634.6390    1310.0656   11664.4640    1310.2328    0.9448
   53648.966688   11989.0196    1083.9553   12021.0889    1084.1250    0.9377
   53649.129686   11942.2143    1035.4427   11963.5762    1035.6193    0.9431
   53653.974556   11677.0831    1391.5916   11724.4358    1391.7463    0.9247
   53654.140809    9877.5781    1246.5066    9891.0232    1246.6708    0.9159
   53656.129683   10458.5120    1185.8100   10485.7677    1185.9737    0.9382
   53657.129944   10214.3109    1194.9803   10232.8281    1195.1474    0.9329
   53661.132064    1734.9773    1259.7984    1775.4966    1259.9363    0.1936
   53661.176851   -3244.4207    1218.5187   -3385.0955    1218.7239    0.1930
   53662.141793   11585.5215    1140.3975   11626.4344    1140.5457    0.9328
   53664.162692   12982.8945    1258.5189   13007.4866    1258.6858    0.9514
   53664.853878   10193.1891    1118.8619   10202.3800    1119.0493    0.9286
   53664.967024   10412.2518    1266.1847   10434.2452    1266.3679    0.9309
   53665.135061   11213.8584    1216.4305   11243.8472    1216.5972    0.9353
   53665.832332   11684.4008    1155.5500   11712.7965    1155.7218    0.9122
   53666.825980   10083.4801    1286.7411   10098.7801    1286.9216    0.9604
   53666.968992   10849.8793    1309.2710   10878.6154    1309.4369    0.9274
   53667.854443    9515.4210    1124.4863    9536.0030    1124.6587    0.9357
   53667.980064    6362.7414    1339.6986    6342.7754    1339.9071    0.7609
   53671.322626   -3243.5199    1203.3242   -3253.4066    1203.4858    0.5277
   53675.011445   10709.1266    1245.6877   10694.1723    1245.8785    0.9523
   53676.972978   10540.6921    1146.9671   10535.9956    1147.1581    0.9621
   53677.976332    9345.7986    1254.9588    9259.6052    1255.1814    0.6957
   53678.976952    4888.1744    1380.7189    4879.4801    1380.9069    0.7727
   53679.964436    4931.0721    1246.6857    4923.0238    1246.8582    0.7826
   53680.167131   11483.0801    1355.9853   11450.7932    1356.2018    0.9419
   53680.861570   11156.6215    1314.7675   11150.2138    1314.9659    0.9381
   53680.963556    9562.3539    1239.4157    9528.6019    1239.6329    0.9368
   53681.844134    8303.2145    1210.3558    8262.7824    1210.5622    0.6668
   53682.878460    7328.0370    1342.6113    7265.1162    1342.8235    0.6376
   53684.000010   10737.1622    1139.4280   10718.1343    1139.6313    0.9599
   53684.971818    7849.8670    1317.6250    7817.7311    1317.8355    0.8644
   53694.980500   10196.7253    1166.9985   10171.7255    1167.2008    0.9442
   53695.970776   14442.5391    1213.6118   14330.7049    1213.8473    0.6658
   53698.978875    9194.8782    1287.4202    9107.9313    1287.6499    0.7515
   53706.843868    9324.6635    1343.6292    9268.8525    1343.8566    0.8870
   53706.976008    6779.3282    1332.3321    6726.8716    1332.5503    0.8226
   53707.875403    7811.0107    1260.7159    7760.9541    1260.9248    0.7433
   53707.967968    9296.3982    1060.6627    9109.9265    1061.0281    0.5985
   53708.826614    9331.3135    1082.0347    9259.1019    1082.2603    0.8175
   53712.842098    2421.1120    1384.7044    2389.2896    1384.9031    0.3683
